ཆར་འདོད་བྱེའུ་			'der nach Regenwasser verlangende Vogel' [Name eines Vogels, der nach indischer Auffassung nur fallendes Regewasser trinkt; skr. <i>cātaka</i>-]	
ཆུ་ཀླུང་			Fluss	
ཆུ་སྐྱེས་			'wassergeboren, aus dem Wasser wachsend' [Umschreibung für Lotus; skr. <i>abja</i>- usw.]	
ཆུ་རྟ་			'Wasserpferd' [ein bestimmtes Wassertier]	
ཆུ་རྟའི་གདོང་གི་མེ་			[nur teilweise richtige Etymologie der Tibeter für skr. <i>vaḍabhāmukhāgni</i>-, wörtlich 'Feuer des Stutenmauls', die Bezeichnung für das (unterseeische) Feuer am Eingang (dem sog. 'Stutenmaul') zur Hölle des Südpols, das kein Wasser zu löschen vermag]	
ཆུ་དྭངས་ནོར་བུ་			'der wasserklärende Edelstein' [ein Edelstein, der angeblich die Eigenschaft besitzt, trübes Wasser zu klären - vgl. Pāli <i>udakappasādako maṇi</i>]	
ཆུ་ལྡན་			'Wasser enthaltend', See, Ozean	
ཆུ་བོའི་བདག་པོ་			'Herr der Flüsse' [Flussgottheit; Umschreibung für See, Ozean; skr. <i>nadīpati</i>-]	
ཆུ་ཚགས་			'Wasserfilterer' [siebartiges Fischfanggerät]	
ཆུ་འཛིན་པ་			'Wasserträger' [gewöhnlich Umschreibung für Wolke; im Text steht es jedoch poetisch für Gewässer - skr. <i>jaladhara</i>-]	
ཆུ་རླབས་			Welle, Woge	
ཆུ་ལ་སྤྱོད་པ་			im Wasser lebend;<br>Wasser- [skr. <i>jalecara</i>-]	
ཆུ་སྲིན་			'Wasserwurm', Delphin [skr. <i>makara</i>-]	
ཆུ་སྲིན་གྱི་རྒྱལ་མཚན་			Delphinbanner;<br>'der ein Delphinbanner hat' [der indische Liebesgott <i>Kāma</i> trägt ein Banner mit einem Delphin darauf]	
ཆུང་			klein, gering [Kurzform für ཆུང་ངུ་ und ཆུང་བ་];<br />siehe ཉམས་ཆུང་, ཐ་ཆུང་<br />Nebenform in Komposita: ཅུང་	
ཆུང་ངུ་<br>ཆུང་			klein, gering, winzig [Diminutiv zu ཆུང་བ་]	
ཆུང་མ་			'die Kleine', Frau, Ehefrau, Gattin	
ཆུད་གསན་པ་			verschwenden, vergeuden;<br>aufwühlen	
ཆུའི་རྟེན་			'Wasserbehälter', Gewässer, Teich, See [skr. <i>jalāśaya</i>-]	
ཆུའི་གནས་			'Wasserstelle', Teich, See [skr. <i>jalasthāna</i>-]	
ཆུའི་སྦྲུལ་			Wasserschlange [skr. <i>jalavyāla</i>-]	
ཆེ་རྟགས་			Hauptmerkmal	
ཆེར་			in hohem Maße<div><br /></div><div>[einem Nomen nachgestellt, drückt es den adverbiellen Komparativ und Superlativ aus];<br />siehe ཕལ་ཆེར་</div>	x
ཆོ་ག་			allgemeine Verhaltensvorschrift, allgemeine Spielregeln;<br>Regel, Vorschrift	x
ཆོ་ངེས་			Wehgeschrei, Gejammer	x
ཆོ་ངེས་འདེབས་པ་			ein Wehgeschrei ausstoßen	x
ཆོ་རིགས་			Geschlecht, Familie	x
ཆོག་པ་			genügen, ausreichen	x
ཆོས་ཀྱི་བདག་ཉིད་			Gerechtigkeit, Tugendhaftigkeit;<br>das Erfülltsein von der buddhistischen Lehre oder Ethik [skr. <i>dharmātmatā</i>-]	x
ཆོས་གོས་			geistliches Gewand	x
ཆོས་རྒྱལ་			'Gesetzkönig' [ein König, der gemäß den sittlichen und religiösen Geboten regiert - skr. <i>dharmarāja</i>-]	x
ཆོས་སྤྱོད་			einen sittlichen, religiösen Lebenswandel führend [Gegensatz སྡིག་སྤྱོད་]	x
མཆུ་			Lippe, Schnabel	x
མཆུ་ནད་			'Lippenkrankheit', ein bestimmter Ausschlag an den Lippen [skr. <i>oṣṭha</i>(<i>pra</i>)<i>kopa</i>-, <i>oṣṭharoga</i>-]	x
མཆེ་གཉིས་			'zwei Stoßzähne (besitzend)' [Umschreibung für Elefant; skr. <i>dvirada</i>-]	x
མཆེ་བ་			Fangzahn, Stoßzahn	x
མཆེད་			(resp. für སྤུན་)<br>Bruder, Geschwister (Singular)	x
མཆོག་ཏུ་			in höchstem Maße [Wiedergabe von skr. <i>ut</i>, <i>pra</i>]	x
མཆོག་ཏུ་དད་པ་			völliges Vertrauen, völlige Ergebenheit, Gläubigkeit gegenüber (ལ་) [skr. <i>prasāda</i>-]	x
མཆོད་ཡོན་			Geschenk	x
འཆག་པ་	[1] P བཆགས་ F བཅག་ I ཆོག་<br />[2] P ཆག་		[1] spazierengehen<br />[2] zerbrechen [intransitiv]	leech x
འཆིང་བ་	P བཅིངས་ F བཅིང་ I ཆིངས་		binden, fesseln, zügeln;<br>siehe ཤིན་ཏུ་བཅིངས་པ་	x
འཆོར་བ་	P ཤོར་		entgleiten, entkommen;<br>seiner Sache verlustig gehen, etwas fahren lassen	x
འཆོལ་བ་	PF བཅོལ་ I ཆོལ་		bestimmen, zuteilen, anvertrauen	leech x
འཆོས་པ་	P བཅོས་ F བཅོ་ I ཆོས་		machen, fertig machen, zubereiten, zusammenstellen	x
ཇི་			was [relative Nebenform zum Interrogativum ཅི་]	x
ཇི་ལྟ་(བུ་)			wie beschaffen	x
ཇི་སྟ་ཉི་ལྟར་			in welcher Weise, in welchem Maß auch immer [Korrelativum: དེ་སྟ་དེ་ལྟར་]	x
ཇི་ཙམ་			als, während	x
ཇི་ཙམ་དུ་			so viel wie, so große wie;<br>sehr viel [adverbiell];<br>als, während	x
མཇུག་སྒྲོ་			Schwanzfeder	x
མཇུག་སྡུད་པ་			am Ende einer Reihe (von Menschen) gehen, deren Abschluss bilden [Gegensatz: སྣ་འདྲེན་པ་]	x
འཇམ་པ་			sanft, zart, mild (sein)	x
འཇམ་པོ་			sanft, zart, mild	x
འཇམ་དཔལ་			'milde Schönheit (besitzend)' [tibetischer Name des Bodhisattva Mañjuśri]	x
འཇིག་པ་ཉིད་			Vernichtung, Untergang	x
འཇིག་པ་ཉིད་དུ་འཁྱེར་བ་			'zum Untergang gebracht werden', untergehen	x
འཇུག་ངོགས་			(heiliger) Badeplatz [skr. <i>tīrtha</i>-]	Leech x
འཇུངས་པ་			geizig (sein);<br>Geizhals;<br>Geiz, Habsucht	x
འཇོ་བ་	P བཞོས་ F བཞོ་ I འཇོས་		melken;<br />siehe འདོད་འཇོ་	x
འཇོག་པོ་			Zerschneider, Behauer [skr. <i>takṣaka</i>-, <i>takṣan</i>-]	x
འཇོམས་བྱེད་			Vernichter	x
རྗེ་དཔོན་			Herr, Herrscher	x
རྗེད་པ་	PF བརྗེད་		vergessen	x
རྗེས་འབྲང་			nachlaufen, folgen [Kurzform für རྗེས་སུ་འབྲང་བ་]	x
རྗེས་སུ་འགྲོ་བ་			nachgehen, folgen [skr. <i>anu</i>+<i>gam</i>]	x
རྗེས་སུ་འཇུག་པ་			hineintreten in (ཏུ་) [skr. <i>anu</i>+<i>viś</i>];<br>Nachfolge;<br>Nachahmen, Nachleben [skr. <i>anugamana</i>-, <i>anuvṛtti</i>-]	x
རྗེས་སུ་མཐུན་པ་<br />རྗེས་མཐུན་			übereinstimmen(d), harmonisieren(d) mit [skr. <i>anukūla</i>-]	x
རྗེས་སུ་འཛིན་པ་			gnädig, wohlgesinnt sein gegen (ལ་);<br>beistehen [Lehnübersetzung von skr. <i>anu</i>+<i>grah</i>]	x
རྗེས་སུ་གཟུང་བ་			Gnade, Gunst, Beistand, Gefallen [skr. <i>anugraha</i>-]	x
རྗེས་སུ་ཡི་རང་བ་			sich erfreuen an (ལ་)	x
རྗོད་པ་	PF བརྗོད་		sprechen, reden (über)	x
ལྗོན་ཤིང་			Baum	x
ལྗོན་ཤིང་གི་བྲག་			'Baumfelsen' [skr. *Vṛkṣaśilā; an der Textstelle ist zweifellos ein verlesenes oder verschriebenes Takṣaśilā für die Sanskritvorlage anzusetzen - zu Takṣaśilā vgl. འཇོག་པའི་བྲག་]	x
བརྗེད་			Schein, Pracht, Glanz;<br>siehe གཟི་བྲིད་	x
ཉམ(ས)་			Seele;<br>Verstand;<br>Stärke	Leech x
ཉམ(ས)་ཆུང་			von geringer Kraft, schwach	x
ཉམས་སུ་མྱོང་བ་			(geistig) genießen, erfahren, wahrnehmen	x
ཉལ་བ་	I ཉོལ་		sich hinlegen	x
ཉི་མ་རེ་རེ་ཞིང་			jeden Tag, täglich	x
ཉིད་			gerade, eben, bloß, nur;<br>auch;<br>derselbe;<br>-heit, -tum [Abstrakta bildender Stamm - skr. -<i>tā</i>-, -<i>tva</i>-]	x
ཉིན་(མོ་)			Tag	x
ཉིན་པར་			am Tage	x
ཉིན་རེ་			ein einzelner Tag	x
ཉེ་བའི་དར་དར་			[Eigenname einer Wasserschlange; auch ཉེ་བའི་དར་ད་ར་ geschrieben - skr. <i>Upadardara</i>]	x
ཉེ་བར་ཀུན་ནས་ལང་བ་			sich erheben;<br>herankommen [skr. (<i>sam</i>+)<i>upa</i>+<i>ruh</i>]	x
ཉེ་བར་འཁྱེར་བ་			hinführen zu, in einen Zustand (ཏུ་) versetzen<br>[skr. <i>upa</i>+<i>nī</i>]	Leech x
ཉེ་བར་འགྲོ་བ་			sich nähern, auf etwas zustürzen;<br />treffen auf, erreichen;<br />einen bestimmten Standpunkt erreichen (von Gestirnen)<br />[skr. <i>upa</i>+<i>gam</i>]<br />= ཉེར་འགྲོ་བ་	x
ཉེ་བར་རྟེན་པ་			sich aufhalten bei;<br>aufwarten, verehren [in dieser Bedeutung Nebenform zu ཉེ་བར་སྟེན་པ་; skr. <i>upa</i>+<i>sev</i>]	x
ཉེ་བར་སྟེན་པ་			aufwarten, verehren [skr. <i>upa</i>+<i>sev</i>]	x
ཉེ་བར་སྟོན་པ་			lehren, unterweisen;<br>Lehrer, Unterweiser<br>[skr. <i>upa</i>+<i>diś</i>, <i>upadeṣṭṛ</i>-]	x
ཉེ་བར་གནས་པ་			bei jemand sein, vorhanden sein;<br>innewohnen;<br>sich nähern, sich einstellen [skr. <i>upa</i>+<i>sthā</i>];<br>weilen (in) [skr. <i>upa</i>+<i>vas</i>]	x
ཉེ་བར་སྤྱད་པ་			Betragen, Verhalten;<br>Aufwarten, Bedienung [skr. <i>upacāra</i>-]	x
ཉེ་བར་སྤྱོད་པ་			sich höflich, gesittet benehmen;<br>Höflichkeit, gesittetes Benehmen<br>[skr. <i>upa</i>+<i>car</i>, <i>upacāra</i>-]	x
ཉེ་བར་སྦས་པ་			versteckt, verborgen [skr. <i>upagupta</i>-]	x
ཉེ་བར་རྩོམ་པ་			sich festhalten an, sich stützen auf;<br>sich einer Sache befleißigen<br>[skr. <i>upa</i>+<i>rabh</i>]	x
ཉེ་བར་འོང་བ་			nahekommen, herbeikommen [skr. <i>upa</i>+<i>gam</i>, <i>upā</i>+<i>gam</i>];<br>siehe ཀུན་ནས་ཉེ་བར་འོང་བ་, ཡང་དག་པར་ཉེ་བར་འོང་བ་	x
ཉེ་བར་གསོད་པ་			schädigen;<br>erschlagen<br>[skr. <i>upa</i>+<i>han</i>]	x
ཉེན་པ་			gequält, gepeinigt (werden)	leech x
ཉེས་པ་			falsch, sündhaft, schädlich (sein);<br />fehlen, sündigen, zu Schaden kommen;<br />Fehler, Vergehen, Sünde;<br />Gefahr, Schaden	x
ཉེར་			Kurzform für ཉེ་བར་	x
གཉིས་པ་			der zweite	x
གཉེན་འདུན་			Verwandte, Gefolgsleute, Anhang	x
གཉེན་ཕྱོགས་			die befreundete Partei	x
གཉེར་བ་			sich kümmern um;<br>siehe དོན་གཉེར་བ་	x
མཉན་པ་			Nebenform zu ཉན་པ་	x
མཉན་(དུ་)ཡོད་(པ་)			[Name einer indischen Stadt; skr. <i>Śrāvasti</i>, was die Tibeter fälschlich in <i>śru</i>, hören, und <i>asti</i>, ist, zerlegen]	x
མཉམ་པ་			gleich (sein) mit (དང་);<br />gleichend	x
མཉེས་པ་			(resp. für དགའ་བ་)<br>froh, zufrieden, glücklich (sein)	leech x
མཉེས་གཤིན་པ་			liebevoll (sein)	x
རྙིང་པ་			alt (sein)	x
རྙིང་བ་	P རྙིངས་		alt werden, altern	x
རྙོག་པ་			aufgewühlt;<br>Strudel	x
སྙད་པ་	PF བསྙད་ I སྙོད་		erzählen, berichten	leech x
སྙན་			(respektvoll für རྣ་བ་)<br>Ohr	x
སྙན་གྲགས་			Ruhm	x
སྙམ་(བ་)			Denken, Geist;<br>denken, sich vorstellen	x
(འདི་)སྙམ་དུ་སེམས་པ་			(bei sich) denken	x
སྙིང་རྗེ་མེད་པ་			mitleidlos (sein)	x
སྙིང་པོ་			Wesen, Kern, Quintessenz;<br>das Besten von einem;<br>Vermögen;<br>Nektar, Blütenhonig [skr. <i>sāra</i>-]	x
སྙིང་པོ་འཛིན་པ་			(jemandes) Vermögen an sich reißen, (jemanden) ausnehmen	x
སྙིང་བརྩེ་བ་			Liebe, Mitleid, Erbarmen (empfinden)	x
སྙེད་			soviel(e);<br>(nach Zahlen:) ungefähr;<br>siehe དེ་སྙེད་	x
སྙོད་པ་	PF བསྙོད་		nähren, jemanden (Akk.) mit etwas (ཀྱིས་) füttern	x
སྙོལ་བ་	PF བསྙལ་		hinlegen, betten	leech x
ཏམ་བོ་ལ་			Betel [Transliteration von skr. <i>tābūla</i>-]	x
གཏི་མུག་			(geistige) Finsternis, Verblendung	x
གཏུམ་མོ་			eine hitzige Frau	x
རྟ་རྒོད་མ་			('ein Pferd, und zwar eine Stute'), Stute	x
རྟ་མཆོག་			ein ausgezeichnetes, edles Pferd, ein Pferd von bester Rasse	x
རྟ་བདག་			Pferdebesitzer	x
རྟགས་			Kennzeichen, Merkmal;<br>siehe ཆེ་རྟགས་	x
རྟེན་པ་	PF བརྟེན་		sich stützen auf, beruhen auf (ལ་);<br>bewohnen, wohnen in (ལ་);<br>siehe ཉེ་བར་-, ཡང་དག་པར་-	x
རྟོགས་པ་			erkennen	x
སྟ་ཅི་སྨོས་			um wieviel mehr;<br>um wieviel weniger	x
ལྟ་བུ་			gleich, gleichend;<br>siehe དེ་ལྟ་བུ་, འདི་སྟ་བུ་	x
སྟད་མོ་			Schauspiel	x
ལྟས་			Omen, Vorzeichen	x
ལྟས་ངན་			schlechtes Vorzeichen	x
ལྟེ་བ་			Nabel;<br>Moschustasche (beim Moschustier)	x
ལྟོ་			Nahrung, Lebensmittel	x
ལྟོ་འགྲངས་(པ་)			satt (an Nahrung), gesättigt	x
ལྟོ་འཕྱེ་			'Bauchkriecher', Schlange [skr. <i>uraga</i>-]	x
ལྟོ་འཕྱེ་ཉིད་			Schlangentum [skr. <i>uragatva</i>-]	x
ལྟོ་བ་			Bauch, Magen	x
ལྟོགས་པ་			hungrig (sein);<br>Hunger	x
སྟེ་(རེ་)			Axt;<br>siehe དགྲ་སྟ་	x
སྟག་ཕྲུག་			Tigerjunges	x
སྟན་			Matte, Sitzmatte, Kissen	x
སྟེང་དུ་			auf, über (auch in übertragener Bedeutung) [Postposition mit ཀྱི་]	x
སྟེའུ་			Beil [Diminutivform zu སྟེ་(རེ་)]	x
སྟེར་བ་	PF བསྟེར་		geben, schenken;<br>gewähren, gestatten	x
སྟེས་			(günstiges) Schicksal, Glück, Zufall	x
སྟོང་པ་			leer [skr. <i>śūnya</i>-]	x
སྟོབས་ལྟན་			kräftig, mächtig [als Eigenname gebräuchlich; skr. <i>Balin</i>-]	x
བརྟུལ་ཞུགས་			Gelübde	x
བརྟུལ་ཞུགས་ཅན་			einer, der sein Gelübde befolgt;<br>Asket	x
ཐ་ག་པ་			Weber [entstanden aus ཐག་ག་པ་]	x
ཐ་ཆུང་			der Jüngste, Kleinste (z.B. von drei Brüdern)	x
ཐ་མི་དད་པ་			ohne Unterschied, nicht verschieden (sein)	x
ཐ་མ་<br />ཐ་			der, die, das letzte	5
ཐ་ཤལ་			ein Niedriger, Niedriggesinnter, Bösewicht	leech x
ཐག་པ་			Faden, Seil	x
ཐགས་			Gewebe, Tuch	x
ཐད་(ཀ་)			(die Richtung) gerade nach vorn, geradeaus	x
ཐད་དུ་			geradewegs auf ... zu [adverbielle Postposition mit ཀྱི་]	leech x
ཐབས་(བ)རྡུག(ས)་པ་			seiner Mittel, Möglichkeiten beraubt (sein)	x
ཐམས་པ་			geschlossen (Mund);<br>siehe འཐམ་པ་	x
ཐལ་མོ་			Handfläche	x
ཐལ་མོ་སྦྱར་བ་			die Handflächen zusammenlegen (als Geste des Grußes und der Ergebenheit) [skr. <i>añjaliṃ kṛ</i>]	x
ཐུག་པ་			erreichen, heranreichen an (ལ་);<br>kurz vor ... stehen	x
ཐུན་མོང་བ་			allgemein, gemeinsam (sein);<br>gemeinsam mit (དང་)	Leech x
ཐུབ་པ་ཆེན་པོ་			'der große Weise' [Beinahme des Buddha - skr. <i>Mahāmuni</i>-]	x
ཐུར་			abwärts, nieder	x
ཐུར་དུ་			nach unten	x
ཐུར་མ་			Löffel;<br>siehe ནོར་བུའི་ཐུར་མ་	x
ཐེག་པ་			Wagen, Fahrzeug, Reittier [skr. <i>yāna</i>-]	x
ཐེག་(པ་)ཆེན་པོ་			das &quot;Große Fahrzeug&quot; [skr. <i>mahāyāna</i>-]	x
ཐེག་(པ་)དམན་(པ་)			das &quot;Kleine Fahrzeug&quot; [skr. <i>hīnayāna</i>-]	x
ཐོ་རངས་			Morgendämmerung, Tagesanbruch	x
ཐོ་རངས་ཀྱི་དུས་			die Zeit der Morgendämmerung; (im Kontext:) zur Zeit der Morgendämmerung, bei Tagesanbruch [skr. <i>pratyūṣakāle</i>]	x
ཐོག་ཏུ་			auf [Postposition mit ཀྱི་ oder Akkusativ]	x
ཐོག་མ་			das Obere;<br>Anfang, Ursprung	x
ཐོག་མར་			am Anfang, zuerst;<br>bevor [Postposition mit ཀྱི་]	x
ཐོགས་པ་			behindert, beeinträchtigt, belästigt werden	x
ཐོས་པ་ཆེ་བ་			von großer Gelehrsamkeit, Bildung (sein) [skr. <i>mahāśruti</i>-; sonst gewöhnlich མང་དུ་ཐོས་པ་ = skr. <i>bahuśruta</i>-]	x
མཐར་			am Ende, schließlich [Adverb]	x
མཐར་བྱེད་པ་			'der Endiger' [Beiname des indischen Todesgottes <i>Yama</i>; skr. <i>antaka</i>-, <i>kṛtānta</i>-]	x
མཐུ་རྩལ་			Macht, Stärke;<br>Machtanwendung	x
མཐུན་པ་			übereinstimmen(d), harmonieren(d) mit;<br>siehe རྗེས་(སུ་)མཐུན་(པ་), རིགས་མཐུན་	x
འཐག་པ་	P བཏགས་ F བཏག་ I (འ)ཐོག་		weben	Leech x
འཐབ་མོ་			Kampf, Schlacht	x
འཐབ་རྩོད་			Streit, Streiterei	x
འཐབ་ས་			Kampfesstätte, Schlachtfeld	x
འཐམ་པ་	P (འ)ཐམས་		fest geschlossen bleiben (Mund)	leech x
འཐུང་བ་	P འཐུངས་ F བཏུང་ I འཐུངས་		trinken	x
འཐོགས་པ་	PI ཐོགས་		packen, nehmen, mitnehmen;<br>halten, tragen in (ནས་)	Leech x
འཐོབ་པ་			sich einstellen [Nebenform zu ཐོབ་པ་; meist intransitiv]	x
ད་སྟེ་			von nun an, zukünftig	x
དང་དུ་ལེན་པ་			akzeptieren, bereitwillig auf sich nehmen	x
